40246-1,Calcium^2D post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Calcium 2D p chal SerPl-sCnc,
40247-9,Calcium^3D post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Calcium 3D p chal SerPl-sCnc,
40248-7,Creatinine^baseline,MCnc,Pt,Ser/Plas,Qn,,,,Creat BS SerPl-mCnc,
40249-5,Creatinine^30M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 30M p chal SerPl-mCnc,
40250-3,Creatinine^1H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 1H p chal SerPl-mCnc,
40251-1,Creatinine^1.5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 1.5H p chal SerPl-mCnc,
40252-9,Creatinine^2H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 2H p chal SerPl-mCnc,
4025-3,Salicylates,ACnc,Pt,Urine,Ord,,,,Salicylates Ur Ql,
40253-7,Creatinine^2.25H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 2.25H p chal SerPl-mCnc,
40254-5,Creatinine^2.5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 2.5H p chal SerPl-mCnc,
40255-2,Creatinine^3H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 3H p chal SerPl-mCnc,
40256-0,Creatinine^5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 5H p chal SerPl-mCnc,
40257-8,Creatinine^6H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 6H p chal SerPl-mCnc,
40258-6,Creatinine^1D post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Creat 1D p chal SerPl-mCnc,
40259-4,Glucose^10.5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Glucose 10.5H p chal SerPl-mCnc,
40260-2,Glucose^10.75H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Glucose 10.75h p chal SerPl-mCnc,
4026-1,Salicylates,MCnc,Pt,Urine,Qn,,,,Salicylates Ur-mCnc,
40261-0,Glucose^13M pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Glucose 13m pre chal SerPl-mCnc,
40262-8,Glucose^3M pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Glucose 3M pre chal SerPl-mCnc,
40263-6,Glucose^30M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,Glucose 30M p chal SerPl-mCnc,
40264-4,Creatinine^baseline,SCnc,Pt,Ser/Plas,Qn,,,,Creat BS SerPl-sCnc,
40265-1,Creatinine^30M post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 30M p chal SerPl-sCnc,
40266-9,Creatinine^1H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 1H p chal SerPl-sCnc,
40267-7,Creatinine^1.5H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 1.5H p chal SerPl-sCnc,
40268-5,Creatinine^2H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 2H p chal SerPl-sCnc,
40269-3,Creatinine^2.5H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 2.5H p chal SerPl-sCnc,
40270-1,Creatinine^3H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 3H p chal SerPl-sCnc,
40271-9,Creatinine^5H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 5H p chal SerPl-sCnc,
40272-7,Creatinine^6H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 6H p chal SerPl-sCnc,
40273-5,Creatinine^1D post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Creat 1D p chal SerPl-sCnc,
40280-0,Glucose^3H post dose lactose PO,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 3H p Lac PO SerPl-sCnc,
40281-8,Lactose^30M post dose lactose PO,SCnc,Pt,Ser/Plas,Qn,,,,Lactose 30M p Lac PO SerPl-sCnc,
40282-6,Lactose^1H post dose lactose PO,SCnc,Pt,Ser/Plas,Qn,,,,Lactose 1H p Lac PO SerPl-sCnc,
40283-4,Lactose^1.5H post dose lactose PO,SCnc,Pt,Ser/Plas,Qn,,,,Lactose 1.5H p Lac PO SerPl-sCnc,
40284-2,Lactose^2H post dose lactose PO,SCnc,Pt,Ser/Plas,Qn,,,,Lactose 2H p Lac PO SerPl-sCnc,
40285-9,Glucose^75M post dose glucose,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 75M p Glc SerPl-sCnc,
40286-7,Glucose^105M post dose glucose,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 105M p Glc SerPl-sCnc,
4028-7,Secobarbital,MCnc,Pt,Ser/Plas,Qn,,,,Secobarbital SerPl-mCnc,
40287-5,Glucose^1H post meal,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 1H p meal SerPl-sCnc,
40288-3,Insulin^30M post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 30M p chal SerPl-sCnc,
40289-1,Insulin^1H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 1H p chal SerPl-sCnc,
40290-9,Insulin^1.5H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 1.5H p chal SerPl-sCnc,
40291-7,Insulin^2H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 2H p chal SerPl-sCnc,
40292-5,Insulin^2.5H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 2.5H p chal SerPl-sCnc,
40293-3,Insulin^3H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,Insulin 3H p chal SerPl-sCnc,
40294-1,Insulin^pre/post dose glucose,SCnc,Pt,Ser/Plas,Qn,,,,Insulin pre/p Glc SerPl-sCnc,
4029-5,Secobarbital,ACnc,Pt,Urine,Ord,,,,Secobarbital Ur Ql,
40295-8,Triiodothyronine.free^2H post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,,,T3Free 2H p chal SerPl-sCnc,
40296-6,Xylose^post CFst,SCnc,Pt,Ser/Plas,Qn,,,,Xylose p fast SerPl-sCnc,
40297-4,Somatotropin^3.5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,,,GH 3.5H p chal SerPl-mCnc,
40298-2,Somatotropin^pre dose clonidine,MCnc,Pt,Ser/Plas,Qn,,,,GH pre CLN SerPl-mCnc,
40299-0,Somatotropin^1H post dose clonidine,MCnc,Pt,Ser/Plas,Qn,,,,GH 1H p CLN SerPl-mCnc,
40300-6,Somatotropin^1.5H post dose clonidine,MCnc,Pt,Ser/Plas,Qn,,,,GH 1.5H p CLN SerPl-mCnc,
40301-4,Somatotropin^2H post dose clonidine,MCnc,Pt,Ser/Plas,Qn,,,,GH 2H p CLN SerPl-mCnc,
40302-2,Somatotropin^pre dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH pre Arg SerPl-mCnc,
4030-3,Sotalol,ACnc,Pt,Urine,Ord,,,,Sotalol Ur Ql,
40303-0,Somatotropin^1H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 1H p Arg SerPl-mCnc,
40304-8,Somatotropin^1.5H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 1.5H p Arg SerPl-mCnc,
40305-5,Somatotropin^2H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 2H p Arg SerPl-mCnc,
40306-3,Somatotropin^3H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 3H p Arg SerPl-mCnc,
40307-1,Somatotropin^3.5H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 3.5H p Arg SerPl-mCnc,
40308-9,Somatotropin^4H post dose arginine,MCnc,Pt,Ser/Plas,Qn,,,,GH 4H p Arg SerPl-mCnc,
40309-7,Somatotropin^pre/post dose glucose,MCnc,Pt,Ser/Plas,Qn,,,,GH pre/p Glc SerPl-mCnc,
40310-5,Cortisol^pre dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis pre Triple Bolus SerPl-sCnc,
4031-1,Sotalol,MCnc,Pt,Urine,Qn,,,,Sotalol Ur-mCnc,
40311-3,Cortisol^15M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 15M p Triple Bolus SerPl-sCnc,
40312-1,Cortisol^30M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 30M p Triple Bolus SerPl-sCnc,
40313-9,Cortisol^45M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 45M p Triple Bolus SerPl-sCnc,
40314-7,Cortisol^1H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 1H p Triple Bolus SerPl-sCnc,
40315-4,Cortisol^1.5H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 1.5H p Triple Bolus SerPl-sCnc,
40316-2,Cortisol^2H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 2H p Triple Bolus SerPl-sCnc,
40317-0,Cortisol^3H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Cortis 3H p Triple Bolus SerPl-sCnc,
40318-8,Glucose^pre dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose pre Triple Bolus SerPl-sCnc,
40319-6,Glucose^15M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 15M p Triple Bolus SerPl-sCnc,
40320-4,Glucose^30M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 30M p Triple Bolus SerPl-sCnc,
40321-2,Glucose^45M post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 45M p Triple Bolus SerPl-sCnc,
40322-0,Glucose^1H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 1H p Triple Bolus SerPl-sCnc,
40323-8,Glucose^2H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 2H p Triple Bolus SerPl-sCnc,
40324-6,Glucose^3H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Glucose 3H p Triple Bolus SerPl-sCnc,
40325-3,Testosterone^pre dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Testost pre Triple Bolus SerPl-sCnc,
40326-1,Testosterone^3H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,Testost 3H p Triple Bolus SerPl-sCnc,
40327-9,Triiodothyronine.free^pre dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,T3Free pre Triple Bolus SerPl-sCnc,
40328-7,Triiodothyronine.free^2H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,,,T3Free 2H p Triple Bolus SerPl-sCnc,
4032-9,Sotalol,MRat,24H,Urine,Qn,,,,Sotalol 24H Ur-mRate,
40340-2,Somatotropin^3H post dose triple bolus,MCnc,Pt,Ser/Plas,Qn,,,,GH 3H p Triple Bolus SerPl-mCnc,
40341-0,MTATP6 gene.c.T8993G,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTATP6 c.T8993G Bld/T Ql,
40349-3,MTTK gene.c.G8363A,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTTK c.G8363A Bld/T Ql,
40350-1,Mttl1 gene.c.T3291C,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTTL1 c.T3291C Bld/T Ql,
40351-9,Mtnd4 gene.c.G11778A,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTND4 c.G11778A Bld/T Ql,
4035-2,Spironolactone,MRat,24H,Urine,Qn,,,,Spironolactone 24H Ur-mRate,
40352-7,Mtnd5 gene.c.G13513A,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTND5 c.G13513A Bld/T Ql,
40353-5,Mtnd6 gene.c.T14484C,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTND6 c.T14484C Bld/T Ql,
40354-3,Mtnd1 gene.c.G3460A,Arb,Pt,Bld/Tiss,Ord,Molgen,,,MTND1 c.G3460A Bld/T Ql,
40355-0,Cotinine,ACnc,Pt,Hair,Ord,,,,Cotinine Hair Ql,
40356-8,Creatinine,SRat,24H,Diaf,Qn,,,,Creat 24H Dialysis fl-sRate,
40357-6,Creatinine,SRat,24H,Body fld,Qn,,,,Creat 24H Fld-sRate,
40358-4,Desipramine,ACnc,Pt,Gast fld,Ord,,,,Desipramine Gast Ql,
40359-2,Dextromethorphan,ACnc,Pt,XXX,Ord,,,,D-methorphan XXX Ql,
403-6,Pipemidate,Susc,Pt,Isolate,Qn,MLC,,,Pipemidate Islt MLC,
4036-0,Stanozolol,ACnc,Pt,Urine,Ord,,,,Stanozolol Ur Ql,
40360-0,Follitropin^15M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH 15M p Triple Bolus SerPl-aCnc,
40361-8,Follitropin^1H post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH 1H p Triple Bolus SerPl-aCnc,
40362-6,Follitropin^20M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH 20M p Triple Bolus SerPl-aCnc,
40363-4,Follitropin^2H post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH 2H p Triple Bolus SerPl-aCnc,
40364-2,Follitropin^30M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH 30M p Triple Bolus SerPl-aCnc,
40365-9,Follitropin^pre dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,FSH pre Triple Bolus SerPl-aCnc,
40366-7,Glucose,SRat,24H,Body fld,Qn,,,,Glucose 24H Fld-sRate,
40367-5,Heptacarboxylate,SRat,24H,Urine,Qn,,,,Heptacarboxylate 24H Ur-sRate,
40368-3,Hexacarboxylate,SRat,24H,Urine,Qn,,,,Hexacarboxylate 24H Ur-sRate,
40369-1,Hydromorphone,ACnc,Pt,Gast fld,Ord,,,,Hydromorphone Gast Ql,
40370-9,Imipramine,ACnc,Pt,Gast fld,Ord,,,,Imipramine Gast Ql,
40371-7,Isoniazid,ACnc,Pt,Urine,Ord,,,,Isoniazid Ur Ql,
40372-5,Isopropanol,ACnc,Pt,Gast fld,Ord,,,,Isopropanol Gast Ql,
40373-3,Lutropin^15M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH 15M p Triple Bolus SerPl-aCnc,
40374-1,Lutropin^1H post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH 1H p Triple Bolus SerPl-aCnc,
40375-8,Lutropin^20M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH 20M p Triple Bolus SerPl-aCnc,
40376-6,Lutropin^2H post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH 2H p Triple Bolus SerPl-aCnc,
40377-4,Lutropin^30M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH 30M p Triple Bolus SerPl-aCnc,
4037-8,Stanozolol,MCnc,Pt,Urine,Qn,,,,Stanozolol Ur-mCnc,
40378-2,Lutropin^pre dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,LH pre Triple Bolus SerPl-aCnc,
40379-0,Maprotiline,ACnc,Pt,Gast fld,Ord,,,,Maprotiline Gast Ql,
40380-8,Meprobamate,ACnc,Pt,Gast fld,Ord,,,,Meprobamate Gast Ql,
40381-6,Methamphetamine,ACnc,Pt,XXX,Ord,,,,Methamphet XXX Ql,
40382-4,Methaqualone,ACnc,Pt,Gast fld,Ord,,,,Methaqualone Gast Ql,
40383-2,Methyprylon,ACnc,Pt,Gast fld,Ord,,,,Methyprylon Gast Ql,
40384-0,Morphine,ACnc,Pt,Hair,Ord,,,,Morphine Hair Ql,
40385-7,Nicotine,ACnc,Pt,Meconium,Ord,,,,Nicotine Mec Ql,
4038-6,Stanozolol,MRat,24H,Urine,Qn,,,,Stanozolol 24H Ur-mRate,
40386-5,Nicotine,ACnc,Pt,Hair,Ord,,,,Nicotine Hair Ql,
40387-3,Nicotine,ACnc,Pt,Gast fld,Ord,,,,Nicotine Gast Ql,
40388-1,Nitrogen,SRat,24H,Urine,Qn,,,,Nitrogen 24H Ur-sRate,
40389-9,Nortriptyline,ACnc,Pt,Gast fld,Ord,,,,Nortrip Gast Ql,
40390-7,Olanzapine,ACnc,Pt,Urine,Ord,,,,Olanzapine Ur Ql,
40391-5,Para aminobenzoate.free,MCnc,Pt,Ser/Plas,Qn,,,,pABA Free SerPl-mCnc,
40392-3,Pentacarboxylate,SRat,24H,Urine,Qn,,,,Pentacarboxylate 24H Ur-sRate,
40393-1,Pentazocine,ACnc,Pt,Gast fld,Ord,,,,Pentazocine Gast Ql,
4039-4,Streptomycin,MCnc,Pt,Ser/Plas,Qn,,,,Streptomycin SerPl-mCnc,
40394-9,Phencyclidine,ACnc,Pt,Hair,Ord,,,,PCP Hair Ql,
40395-6,Phentermine,ACnc,Pt,Gast fld,Ord,,,,Phentermine Gast Ql,
40396-4,Porphyrins,SRat,24H,Urine,Qn,,,,Porphyrins 24H Ur-sRate,
40397-2,Thyrotropin^15M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,TSH 15M p Triple Bolus SerPl-aCnc,
40398-0,Thyrotropin^1H post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,TSH 1H p Triple Bolus SerPl-aCnc,
40399-8,Thyrotropin^20M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,TSH 20M p Triple Bolus SerPl-aCnc,
40400-4,Thyrotropin^30M post dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,TSH 30M p Triple Bolus SerPl-aCnc,
40401-2,Thyrotropin^pre dose triple bolus,ACnc,Pt,Ser/Plas,Qn,,,,TSH pre Triple Bolus SerPl-aCnc,
4040-2,Sulfonamide,MCnc,Pt,Ser/Plas,Qn,,,,Sulfonamide SerPl-mCnc,
40402-0,Trazodone,ACnc,Pt,Gast fld,Ord,,,,Trazodone Gast Ql,
40403-8,Trimipramine,ACnc,Pt,Gast fld,Ord,,,,Trimipramine Gast Ql,
40404-6,Tripelennamine,ACnc,Pt,Gast fld,Ord,,,,Tripelennamine Gast Ql,
40405-3,Urea,SRat,24H,Diaf,Qn,,,,Urea 24H Dialysis fl-sRate,
40406-1,Urea,SRat,24H,Body fld,Qn,,,,Urea 24H Fld-sRate,
40407-9,Uroporphyrin 1 isomer,SRat,24H,Urine,Qn,,,,Uropor1 24H Ur-sRate,
40408-7,Uroporphyrin 3 isomer,SRat,24H,Urine,Qn,,,,Uropor3 24H Ur-sRate,
40409-5,3-methoxytyramine,SRat,24H,Urine,Qn,,,,3Methoxytyramine 24H Ur-sRate,
4041-0,Sulfonamide,ACnc,Pt,Ser/Bld,Ord,,,,Sulfonamide SerBld Ql,
40410-3,Alkaline phosphatase,CCnc,Pt,Periton fld,Qn,,,,ALP Prt-cCnc,
40411-1,Amitriptyline,ACnc,Pt,Gast fld,Ord,,,,Amitrip Gast Ql,
40412-9,Barbiturates,ACnc,Pt,Meconium,Ord,,,,Barbiturates Mec Ql,
40413-7,Barbiturates,ACnc,Pt,Hair,Ord,,,,Barbiturates Hair Ql,
40414-5,Benzodiazepines,ACnc,Pt,Meconium,Ord,,,,Benzodiaz Mec Ql,
40415-2,Benzodiazepines,ACnc,Pt,Hair,Ord,,,,Benzodiaz Hair Ql,
40416-0,Caffeine,ACnc,Pt,Gast fld,Ord,,,,Caffeine Gast Ql,
40417-8,Chromium,SRat,24H,Urine,Qn,,,,Chromium 24H Ur-sRate,
40418-6,Cotinine,ACnc,Pt,Meconium,Ord,,,,Cotinine Mec Ql,
40419-4,Amphetamine+Methamphetamine,ACnc,Pt,Urine,Ord,,,,Amphet+Methamphet Ur Ql,
40420-2,Amphetamine+Methamphetamine,ACnc,Pt,XXX,Ord,,,,Amphet+Methamphet XXX Ql,
40421-0,Amphetamine+Methamphetamine,ACnc,Pt,Ser/Plas,Ord,,,,Amphet+Methamphet SerPl Ql,
40422-8,Levomepromazine,ACnc,Pt,Urine,Ord,,,,L-Mepromazine Ur Ql,
40423-6,Levomepromazine,ACnc,Pt,XXX,Ord,,,,L-Mepromazine XXX Ql,
40424-4,Levomepromazine,ACnc,Pt,Ser/Plas,Ord,,,,L-Mepromazine SerPl Ql,
40425-1,CYP2D6 gene mutation analysis,Prid,Pt,Bld/Tiss,Nom,Molgen,,,CYP2D6 Gene Mut Anal Bld/T,
40426-9,FGD1 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,FGD1 Gene Mut Anal Bld/T,
40427-7,FGF23 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,FGF23 Gene Mut Anal Bld/T,
4042-8,Sulfonamide,MCnc,Pt,Urine,Qn,,,,Sulfonamide Ur-mCnc,
40428-5,NIPBL gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,NIPBL Gene Mut Anal Bld/T,
40429-3,CARD15 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,CARD15 Gene Mut Anal Bld/T,
40430-1,TH gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,TH Gene Mut Anal Bld/T,
40431-9,Osmotic fragility^fresh,Imp,Pt,RBC^control,Nom,,,,OF Fresh RBC Cont-Imp,
40432-7,Osmotic fragility^incubated,Imp,Pt,RBC^control,Nom,,,,OF Incubated RBC Cont-Imp,
40433-5,Sucrose hemolysis,NFr,Pt,RBC^control,Qn,,,,Sucrose Hemolysis fr RBC Cont,
40434-3,APTX gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,APTX Gene Mut Anal Bld/T,
40435-0,Fungus identified,Prid,Pt,Urine,Nom,Culture,,,Fungus Ur Cult,
4043-6,Teicoplanin,MCnc,Pt,Ser/Plas,Qn,,,,Teicoplanin SerPl-mCnc,
40436-8,Parainfluenza virus identified,Prid,Pt,XXX,Nom,Organism specific culture,,,PARAFLU XXX Cult,
40437-6,HIV 1 p24 Ab,ACnc,Pt,Ser,Ord,EIA,,,HIV1 p24 Ab Ser Ql EIA,
40438-4,HIV 1 gp41 Ab,ACnc,Pt,Ser,Ord,EIA,,,HIV1 gp41 Ab Ser Ql EIA,
40439-2,HIV 1 gp120+gp160 Ab,ACnc,Pt,Ser,Ord,EIA,,,HIV1 gp120+gp160 Ab Ser Ql EIA,
404-4,Pipemidate,Susc,Pt,Isolate,OrdQn,MIC,,,Pipemidate Islt MIC,
40440-0,XXX microorganism serotype,Prid,Pt,Isolate,Nom,Aggl,,,XXX Microorganism Islt Aggl,
40441-8,Breaths^post exercise,NRat,Pt,Respiratory system,Qn,,,,,
40442-6,Heart beat^post exercise,NRat,Pt,XXX,Qn,,,,,
40443-4,Heart beat^resting,NRat,Pt,XXX,Qn,,,,,
4044-4,Tetracaine,MCnc,Pt,Ser/Plas,Qn,,,,Tetracaine SerPl-mCnc,
40444-2,Cytomegalovirus gene mutations detected,Prid,Pt,Isolate,Nom,,,,CMV Gene Mut Detected Islt,
40445-9,Gas delivery source^resting,Type,Pt,Respiratory system,Nom,,,,,
40446-7,Gas delivery source^post exercise,Type,Pt,Respiratory system,Nom,,,,,
40447-5,Gas flow.oxygen^resting,VRat,Pt,Oxygen delivery system,Qn,,,,,
40448-3,Gas flow.oxygen^post exercise,VRat,Pt,Oxygen delivery system,Qn,,,,,
40449-1,Oxygen saturation^resting,SFr,Pt,BldC,Qn,Oximetry,,,,
40450-9,Oxygen saturation^post exercise,SFr,Pt,BldC,Qn,Oximetry,,,,
4045-1,Tetracycline,MCnc,Pt,Ser/Plas,Qn,,,,Tetracycline SerPl-mCnc,
40451-7,Lead,ACnc,Pt,Stool,Ord,,,,Lead Stl Ql,
40452-5,Sialate/Creatinine,Ratio,Pt,Urine,Qn,,,,Sialate/creat Ur-Rto,
40453-3,Sialooligosaccharides,ACnc,Pt,Urine,Ord,,,,Sialooligosacch Ur Ql,
40454-1,Coagulum lysis,ACnc,Pt,PPP,Ord,Coag,,,Clot Lysis PPP Ql,
40455-8,Ceruloplasmin actual/Normal,RlMCnc,Pt,Ser,Qn,,,,Ceruloplasmin Act/Nor Ser,
40456-6,Beta 2 glycoprotein 1 Ab,ACnc,Pt,Ser,Qn,,,,B2 Glycoprot1 Ab Ser-aCnc,
40457-4,Prothrombin Ab,ACnc,Pt,Ser/Plas,Qn,,,,Prothrom Ab SerPl-aCnc,
40458-2,Coagulation tissue factor induced.factor substitution^immediately after addition of factor VIII depleted plasma,Time,Pt,PPP,Qn,Coag,,,PT imm FVIII DP PPP Qn,
40459-0,Hepatitis B virus DNA,LnCnc,Pt,Ser,Qn,Probe.amp.sig,,,HBV DNA Ser bDNA-Log #,
40460-8,Phenytoin.bound,MCnc,Pt,Ser/Plas,Qn,,,,Bnd Phenytoin SerPl-mCnc,
40461-6,GJB1 gene allele 1,Prid,Pt,Bld/Tiss,Nom,Molgen,,,GJB1 allele 1 Bld/T,
40462-4,GJB1 gene allele 2,Prid,Pt,Bld/Tiss,Nom,Molgen,,,GJB1 allele 2 Bld/T,
40463-2,TNFRSF1A gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,TNFRSF1A Gene Mut Anal Bld/T,
40464-0,Drugs identified,Prid,Pt,Urine,Nom,Confirm,,,Drugs Ur Cfm,
40465-7,Glimepiride,MCnc,Pt,Ser/Plas,Qn,,,,Glimepiride SerPl-mCnc,
40466-5,Herpes simplex virus 1 Ab.IgM,ACnc,Pt,Ser,Ord,IF,,,HSV1 IgM Ser Ql IF,
40467-3,U1 small nuclear ribonucleoprotein Ab.IgG,ACnc,Pt,Ser,Qn,IB,,,U1 snRNP IgG Ser IB-aCnc,
40468-1,SLC26A4 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,SLC26A4 Gene Mut Anal Bld/T,
4046-9,Tetrahydrocortisone,MCnc,Pt,Urine,Qn,,,,THcortisone Ur-mCnc,
40469-9,Hydroflumethiazide,ACnc,Pt,Urine,Ord,,,,Hydroflumethiazide Ur Ql,
40470-7,Lymphocytes,Naric,Pt,Semen,Qn,Microscopy.light.HPF,,,Lymphocytes Smn Qn HPF,
40471-5,FBN1 gene mutation analysis,Prid,Pt,Bld/Tiss,Nom,Molgen,,,FBN1 Gene Mut Anal Bld/T,
40472-3,Tetradecadienoate/Creatinine,MCrto,Pt,Urine,Qn,,,,Tdecadienoate/creat Ur-mRto,
40473-1,Thermoactinomyces vulgaris 1 Ab,ACnc,Pt,Ser,Ord,,,,T vulgaris1 Ab Ser Ql,
40474-9,Volatiles,Prid,Pt,XXX,Nom,,,,Volatiles XXX,
40475-6,WFS1 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,WFS1 Gene Mut Anal Bld/T,
40476-4,PARK2 gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,PARK2 Gene Mut Anal Bld/T,
4047-7,Theophylline,MCnc,Pt,Bld,Qn,,,,Theophylline Bld-mCnc,
40477-2,L1CAM gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,L1CAM Gene Mut Anal Bld/T,
40478-0,MAPT gene mutation analysis,Prid,Pt,Bld/Tiss,Nar,Molgen,,,MAPT Gene Mut Anal Bld/T,
40479-8,Virus identified,Prid,Pt,Body fld,Nom,Culture,,,Virus Fld Cult,
40480-6,Virus identified,Prid,Pt,Gen,Nom,Culture,,,Virus Genital Cult,
40481-4,Methylenedioxymethamphetamine,ACnc,Pt,XXX,Ord,,,,MDMA XXX Ql,
40482-2,Crystals.unidentified,Naric,Pt,Urine sed,Qn,Microscopy.light.LPF,,,Unident Crys UrnS Qn LPF,
